make,price,body_type,type,mileage,gearbox,fuel_type,seller,engine_size,cylinders,fuel_consumption,empty_weight,model,location,age,power,owner
Mercedes-Benz,23868,Compact,Used,79163.0,Automatic,Diesel,Dealer,1461,4.0,3.9,1445.0,A 180,ES,4.0,116,other_owner
Mercedes-Benz,15900,Compact,Used,201000.0,Manual,Diesel,Dealer,1991,4.0,5.4,1365.0,A 200,ES,9.0,140,other_owner
Mercedes-Benz,37000,Compact,Used,103000.0,Automatic,Benzine,Dealer,1991,4.0,6.9,1555.0,A 45 AMG,ES,5.0,381,first_owner
Mercedes-Benz,15900,Compact,Used,114000.0,Automatic,Diesel,Dealer,1461,4.0,3.7,1425.0,A 180,ES,7.0,109,first_owner
Mercedes-Benz,17500,Compact,Used,75558.0,Manual,Diesel,Dealer,1796,4.0,4.3,1445.0,A 200,ES,9.0,136,other_owner
Mercedes-Benz,15690,Compact,Used,80999.0,Manual,Diesel,Dealer,1461,4.0,3.7,1395.0,A 180,ES,5.0,109,first_owner
Mercedes-Benz,4500,Compact,Used,242000.0,Manual,Diesel,Dealer,1991,4.0,5.2,1345.0,A 180,ES,15.0,109,other_owner
Mercedes-Benz,27490,Compact,Used,72458.0,Automatic,Benzine,Dealer,1332,4.0,7.197121228687381,1375.0,A 200,ES,3.0,163,first_owner
Mercedes-Benz,66890,Compact,Used,31000.0,Automatic,Benzine,Dealer,1991,4.0,8.4,1555.0,A 45 AMG,ES,2.0,421,first_owner
Mercedes-Benz,17490,Compact,Used,115352.0,Automatic,Diesel,Dealer,2143,4.0,3.8,1485.0,A 200,ES,5.0,136,first_owner
Mercedes-Benz,19900,Compact,Used,81177.0,Automatic,Diesel,Dealer,2143,4.0,4.1,1455.0,A 200,ES,5.0,136,first_owner
Mercedes-Benz,28490,Compact,Used,105000.0,Automatic,Benzine,Dealer,1991,4.0,7.1,1555.0,A 45 AMG,ES,8.0,360,other_owner
Mercedes-Benz,32900,Compact,Used,98500.0,Automatic,Benzine,Dealer,1991,4.0,7.1,1555.0,A 45 AMG,ES,9.0,360,other_owner
Mercedes-Benz,19490,Compact,Used,99000.0,Automatic,Diesel,Dealer,2143,4.0,4.1,1475.0,A 200,ES,7.0,136,first_owner
Mercedes-Benz,18390,Compact,Used,63871.0,Automatic,Benzine,Dealer,1595,4.0,5.4,1395.0,A 180,ES,5.0,122,first_owner
Mercedes-Benz,20841,Compact,Used,79994.0,Automatic,Diesel,Dealer,2143,4.0,4.1,1455.0,A 200,ES,5.0,136,first_owner
Mercedes-Benz,34900,Compact,Used,12300.0,Automatic,Benzine,Dealer,1332,4.0,7.197121228687381,1375.0,A 200,ES,3.0,163,first_owner
Mercedes-Benz,71900,Compact,Used,22627.0,Automatic,Benzine,Dealer,1991,4.0,7.197121228687381,1555.0,A 45 AMG,ES,2.0,421,first_owner
Mercedes-Benz,38000,Compact,Used,39000.0,Automatic,Benzine,Dealer,1991,4.0,6.9,1555.0,A 45 AMG,ES,5.0,381,first_owner
Mercedes-Benz,23095,Compact,Used,74546.0,Manual,Benzine,Dealer,1332,4.0,7.197121228687381,1355.0,A 200,ES,4.0,163,other_owner
Mercedes-Benz,23490,Compact,Used,29000.0,Automatic,Diesel,Dealer,1461,4.0,3.9,1445.0,A 180,ES,3.0,116,first_owner
Mercedes-Benz,19290,Compact,Used,30620.0,Manual,Diesel,Dealer,2143,4.0,4.1,1455.0,A 200,ES,5.0,136,first_owner
Mercedes-Benz,26390,Compact,Used,94467.0,Automatic,Diesel,Dealer,1991,4.0,5.2,1345.0,A 180,ES,2.0,109,first_owner
Mercedes-Benz,44990,Compact,Pre-registered,1.0,Automatic,Diesel,Dealer,1950,4.0,4.2,1490.0,A 200,ES,0.0,150,first_owner
Mercedes-Benz,45990,Compact,Pre-registered,1.0,Automatic,Diesel,Dealer,1950,4.0,4.2,1490.0,A 200,ES,0.0,150,first_owner
Mercedes-Benz,89900,Compact,Used,8900.0,Automatic,Benzine,Dealer,1991,4.0,8.4,1555.0,A 45 AMG,ES,0.0,421,first_owner
Mercedes-Benz,27490,Compact,Used,47794.0,Automatic,Benzine,Dealer,1332,4.0,7.197121228687381,1375.0,A 200,ES,3.0,163,first_owner
Mercedes-Benz,44990,Compact,Pre-registered,1.0,Automatic,Diesel,Dealer,1950,4.0,4.2,1490.0,A 200,ES,0.0,150,first_owner
Mercedes-Benz,30500,Compact,Used,29600.0,Automatic,Diesel,Dealer,1950,4.0,7.197121228687381,1295.0,A 180,ES,1.0,116,first_owner
Mercedes-Benz,32500,Compact,Used,75000.0,Automatic,Benzine,Dealer,1991,4.0,7.1,1555.0,A 45 AMG,ES,8.0,360,other_owner
Mercedes-Benz,23868,Compact,Used,79163.0,Automatic,Diesel,Dealer,1461,4.0,3.9,1445.0,A 180,ES,4.0,116,other_owner
Mercedes-Benz,16500,Compact,Used,160000.0,Manual,Diesel,Dealer,1461,4.0,3.8,1295.0,A 180,ES,7.0,109,first_owner
Mercedes-Benz,32900,Compact,Used,110000.0,Automatic,Benzine,Dealer,1991,4.0,7.1,1555.0,A 45 AMG,ES,7.0,360,first_owner
Mercedes-Benz,25490,Compact,Used,28000.0,Automatic,Diesel,Dealer,1461,4.0,3.9,1445.0,A 180,ES,4.0,116,other_owner
Mercedes-Benz,23990,Compact,Used,51078.0,Automatic,Diesel,Dealer,1461,4.0,4.1,1295.0,A 180,ES,3.0,116,first_owner
Mercedes-Benz,22700,Compact,Used,123462.0,Automatic,Diesel,Dealer,1461,4.0,3.7,1425.0,A 180,ES,3.0,109,first_owner
Mercedes-Benz,27990,Compact,Used,32583.0,Automatic,Benzine,Dealer,1332,4.0,7.197121228687381,1375.0,A 200,ES,3.0,163,first_owner
Mercedes-Benz,16449,Compact,Used,118412.0,Automatic,Diesel,Dealer,2143,4.0,4.1,1475.0,A 200,ES,7.0,136,first_owner
Mercedes-Benz,17450,Compact,Used,62207.0,Manual,Benzine,Dealer,4,4.0,7.197121228687381,1275.0,A 200,ES,10.0,156,other_owner
Mercedes-Benz,44990,Compact,Pre-registered,1.0,Automatic,Diesel,Dealer,1950,4.0,4.2,1490.0,A 200,ES,0.0,150,first_owner
Mercedes-Benz,39500,Compact,Used,29841.0,Automatic,Benzine,Dealer,1991,4.0,7.1,1555.0,A 45 AMG,ES,8.0,360,other_owner
Mercedes-Benz,18390,Compact,Used,63871.0,Automatic,Benzine,Dealer,1595,4.0,5.4,1395.0,A 180,ES,5.0,122,first_owner
Mercedes-Benz,25200,Compact,Used,52000.0,Automatic,Diesel,Dealer,1950,4.0,4.2,1490.0,A 200,ES,3.0,150,first_owner
Mercedes-Benz,33250,Compact,Used,63304.0,Automatic,Diesel,Dealer,1950,4.0,4.2,1490.0,A 200,ES,3.0,150,first_owner
Mercedes-Benz,33900,Compact,Used,115000.0,Automatic,Benzine,Dealer,1991,4.0,6.9,1555.0,A 45 AMG,ES,6.0,381,other_owner
Mercedes-Benz,20841,Compact,Used,79994.0,Automatic,Diesel,Dealer,2143,4.0,4.1,1455.0,A 200,ES,5.0,136,first_owner
Mercedes-Benz,32500,Compact,Used,40000.0,Automatic,Benzine,Dealer,1332,4.0,7.197121228687381,1375.0,A 200,ES,3.0,163,first_owner
Mercedes-Benz,15900,Compact,Used,245000.0,Automatic,Diesel,Dealer,2143,4.0,4.1,1475.0,A 200,ES,7.0,136,first_owner
Mercedes-Benz,16729,Compact,Used,174948.0,Automatic,Diesel,Dealer,2143,4.0,4.5,1445.0,A 200,ES,7.0,136,first_owner
Mercedes-Benz,17490,Compact,Used,82000.0,Automatic,Diesel,Dealer,1461,4.0,3.9,1425.0,A 180,ES,8.0,109,other_owner
Mercedes-Benz,39900,Compact,Used,20167.0,Automatic,Benzine,Dealer,1991,4.0,7.1,1555.0,A 45 AMG,ES,8.0,360,other_owner
Mercedes-Benz,23990,Compact,Used,51078.0,Automatic,Diesel,Dealer,1461,4.0,4.1,1295.0,A 180,ES,3.0,116,first_owner
Mercedes-Benz,19490,Compact,Used,93361.0,Automatic,Diesel,Dealer,2143,4.0,3.8,1485.0,A 200,ES,5.0,136,first_owner
Mercedes-Benz,71900,Compact,Used,27000.0,Automatic,Benzine,Dealer,1991,4.0,8.4,1555.0,A 45 AMG,ES,2.0,421,first_owner
Mercedes-Benz,13900,Compact,Used,198000.0,Manual,Diesel,Dealer,1461,4.0,4.1,1395.0,A 180,ES,8.0,109,other_owner
Mercedes-Benz,19890,Compact,Used,164305.0,Manual,Diesel,Dealer,1461,4.0,3.7,1395.0,A 180,ES,5.0,109,first_owner
Mercedes-Benz,15890,Compact,Used,146000.0,Manual,Diesel,Dealer,1796,4.0,4.3,1275.0,A 200,ES,8.0,136,other_owner
Mercedes-Benz,30990,Compact,Used,40000.0,Automatic,Diesel,Dealer,1461,4.0,3.9,1445.0,A 180,ES,1.0,116,first_owner
Mercedes-Benz,20950,Convertible,Used,110000.0,Automatic,Benzine,Dealer,4973,4.0,7.197121228687381,1055.0,500,DE,31.0,326,other_owner
Mercedes-Benz,32360,Convertible,Used,85419.0,Automatic,Benzine,Dealer,1991,4.0,7.197121228687381,1645.0,C 200,DE,6.0,184,other_owner
Mercedes-Benz,39870,Convertible,Used,27000.0,Automatic,Benzine,Dealer,1497,4.0,6.7,1730.0,C 200,DE,4.0,184,first_owner
Mercedes-Benz,34490,Convertible,Used,83344.0,Automatic,Diesel,Dealer,2143,4.0,7.197121228687381,1730.0,C 220,DE,4.0,170,first_owner
Mercedes-Benz,43990,Convertible,Used,26300.0,Automatic,Benzine,Dealer,4,4.0,6.4,1665.0,C 200,DE,3.0,184,other_owner
Mercedes-Benz,36995,Convertible,Used,37053.0,Automatic,Diesel,Dealer,2143,4.0,7.197121228687381,1645.0,C 220,BE,5.0,170,other_owner
Mercedes-Benz,39900,Convertible,Used,32287.0,Automatic,Diesel,Dealer,1597,4.0,4.6,1710.0,C 200,BE,1.0,160,first_owner
Mercedes-Benz,34880,Convertible,Used,73370.0,Automatic,Diesel,Dealer,2143,4.0,7.197121228687381,1805.0,C 220,DE,4.0,170,first_owner
Mercedes-Benz,36290,Convertible,Used,62400.0,Automatic,Benzine,Dealer,1991,4.0,6.1,1710.0,C 200,DE,4.0,184,first_owner
Mercedes-Benz,36990,Convertible,Used,85000.0,Automatic,Diesel,Dealer,2143,4.0,4.5,1645.0,C 220,DE,5.0,170,first_owner
Mercedes-Benz,41900,Convertible,Used,40400.0,Automatic,Diesel,Dealer,2143,4.0,7.197121228687381,1645.0,C 220,ES,4.0,170,first_owner
Mercedes-Benz,58490,Convertible,Employee's car,19900.0,Automatic,Benzine,Dealer,1497,4.0,6.4,1635.0,C 200,DE,0.0,184,first_owner
Mercedes-Benz,58900,Convertible,Demonstration,9500.0,Automatic,Benzine,Dealer,1497,4.0,7.197121228687381,1710.0,C 200,DE,0.0,184,first_owner
Mercedes-Benz,50990,Convertible,Used,12584.0,Automatic,Benzine,Dealer,1497,4.0,6.4,1730.0,C 200,DE,1.0,184,first_owner
Mercedes-Benz,53880,Convertible,Used,5705.0,Automatic,Benzine,Dealer,1497,4.0,6.9,1710.0,C 200,DE,0.0,184,first_owner
Mercedes-Benz,50900,Convertible,Used,8318.0,Automatic,Benzine,Dealer,1497,4.0,6.7,1710.0,C 200,DE,0.0,184,first_owner
Mercedes-Benz,48980,Convertible,Used,7471.0,Automatic,Benzine,Dealer,1497,4.0,6.7,1710.0,C 200,DE,0.0,184,first_owner
Mercedes-Benz,50900,Convertible,Used,5102.0,Automatic,Benzine,Dealer,1497,4.0,6.7,1710.0,C 200,DE,0.0,184,first_owner
Mercedes-Benz,49590,Convertible,Used,11392.0,Automatic,Benzine,Dealer,1497,4.0,6.4,1730.0,C 200,DE,2.0,184,first_owner
Mercedes-Benz,50900,Convertible,Used,5212.0,Automatic,Benzine,Dealer,1497,4.0,6.7,1710.0,C 200,DE,0.0,184,first_owner
Mercedes-Benz,54880,Convertible,Used,6088.0,Automatic,Benzine,Dealer,1497,4.0,6.9,1710.0,C 200,DE,0.0,184,first_owner
Mercedes-Benz,34900,Convertible,Used,42452.0,Automatic,Diesel,Dealer,2143,4.0,4.5,1645.0,C 220,DE,5.0,170,other_owner
Mercedes-Benz,50900,Convertible,Used,3643.0,Automatic,Benzine,Dealer,1497,4.0,6.7,1710.0,C 200,DE,0.0,184,first_owner
Mercedes-Benz,48950,Convertible,Employee's car,7622.0,Automatic,Benzine,Dealer,1497,4.0,6.8,1705.0,C 200,DE,1.0,184,first_owner
Mercedes-Benz,53890,Convertible,Employee's car,9500.0,Automatic,Benzine,Dealer,1497,4.0,6.7,1710.0,C 200,DE,0.0,184,first_owner
Mercedes-Benz,47799,Convertible,Used,30000.0,Automatic,Benzine,Dealer,1497,4.0,6.8,1705.0,C 200,DE,1.0,184,first_owner
Mercedes-Benz,49799,Convertible,Used,25000.0,Automatic,Benzine,Dealer,1497,4.0,6.4,1705.0,C 200,DE,1.0,184,first_owner
Mercedes-Benz,45000,Convertible,Used,50000.0,Automatic,Benzine,Dealer,1497,4.0,6.4,1705.0,C 200,ES,1.0,184,first_owner
Mercedes-Benz,15400,Convertible,Used,200000.0,Automatic,Diesel,Dealer,1598,4.0,4.3,1580.0,C 200,IT,6.0,136,first_owner
Mercedes-Benz,45000,Convertible,Used,69900.0,Automatic,Benzine,Dealer,4,4.0,7.197121228687381,1055.0,500,DE,39.0,69,other_owner
Mercedes-Benz,39890,Convertible,Used,67001.0,Automatic,Diesel,Dealer,1950,4.0,7.197121228687381,1645.0,C 220,BE,3.0,194,other_owner
Mercedes-Benz,34350,Coupe,Used,82073.0,Automatic,Diesel,Dealer,4,4.0,7.197121228687381,1645.0,C 220,ES,4.0,170,first_owner
Mercedes-Benz,34990,Coupe,Used,39000.0,Automatic,Diesel,Dealer,1950,4.0,7.197121228687381,1650.0,C 220,ES,1.0,194,other_owner
Mercedes-Benz,32900,Coupe,Used,31543.0,Automatic,Benzine,Dealer,1497,4.0,6.6,1490.0,C 200,BE,4.0,184,other_owner
Mercedes-Benz,26989,Coupe,Used,78900.0,Automatic,Diesel,Dealer,2143,4.0,4.7,1615.0,C 220,DE,7.0,170,other_owner
Mercedes-Benz,36990,Coupe,Used,70000.0,Automatic,Benzine,Dealer,1497,4.0,6.1,1710.0,C 200,DE,3.0,184,first_owner
Mercedes-Benz,1790,Coupe,Used,160858.0,Manual,Benzine,Dealer,1998,4.0,9.7,1480.0,C 200,DE,20.0,163,first_owner
Mercedes-Benz,29117,Coupe,Used,100163.0,Automatic,Diesel,Dealer,2143,4.0,4.6,1670.0,C 220,ES,4.0,170,first_owner
Mercedes-Benz,21390,Coupe,Used,73641.0,Automatic,Diesel,Dealer,2143,4.0,4.4,1645.0,C 220,ES,7.0,170,other_owner
Mercedes-Benz,14000,Coupe,Used,223624.0,Automatic,Benzine,Dealer,4973,8.0,7.197121228687381,2080.0,500,ES,28.0,320,first_owner
Mercedes-Benz,31800,Coupe,Used,62866.0,Automatic,Benzine,Dealer,1991,4.0,5.8,1425.0,C 200,BE,5.0,185,first_owner
Mercedes-Benz,34880,Coupe,Used,14940.0,Automatic,Benzine,Dealer,1991,4.0,7.197121228687381,1505.0,C 200,DE,4.0,184,other_owner
Mercedes-Benz,35890,Coupe,Used,31615.0,Manual,Benzine,Dealer,1991,4.0,7.197121228687381,1505.0,C 200,DE,4.0,184,other_owner
Mercedes-Benz,37990,Coupe,Used,40200.0,Automatic,Benzine,Dealer,1497,4.0,6.1,1710.0,C 200,DE,3.0,184,first_owner
Mercedes-Benz,34900,Coupe,Used,51450.0,Automatic,Benzine,Dealer,1991,4.0,6.2,1525.0,C 200,DE,5.0,184,other_owner
Mercedes-Benz,32299,Coupe,Used,88958.0,Automatic,Diesel,Dealer,2143,4.0,4.7,1615.0,C 220,DE,5.0,170,other_owner
Mercedes-Benz,43890,Coupe,Used,43355.0,Automatic,Diesel,Dealer,1497,4.0,6.5,1710.0,C 200,DE,3.0,197,first_owner
Mercedes-Benz,40900,Coupe,Used,19500.0,Automatic,Benzine,Dealer,1497,4.0,7.197121228687381,1590.0,C 200,DE,2.0,184,other_owner
Mercedes-Benz,28190,Coupe,Used,53258.0,Automatic,Diesel,Dealer,2143,4.0,4.1,1645.0,C 220,ES,4.0,170,first_owner
Mercedes-Benz,39950,Coupe,Used,11500.0,Automatic,Benzine,Dealer,1497,4.0,6.1,1710.0,C 200,DE,3.0,197,first_owner
Mercedes-Benz,32290,Coupe,Used,58802.0,Automatic,Diesel,Dealer,1950,4.0,5.4,1645.0,C 220,ES,3.0,194,first_owner
Mercedes-Benz,27590,Coupe,Used,81705.0,Automatic,Diesel,Dealer,2143,4.0,4.1,1645.0,C 220,ES,6.0,170,other_owner
Mercedes-Benz,56900,Coupe,Demonstration,5100.0,Automatic,Benzine,Dealer,1497,4.0,7.6,1590.0,C 200,DE,0.0,184,first_owner
Mercedes-Benz,29117,Coupe,Used,100163.0,Automatic,Diesel,Dealer,2143,4.0,4.6,1670.0,C 220,ES,4.0,170,first_owner
Mercedes-Benz,27290,Coupe,Used,90389.0,Automatic,Benzine,Dealer,1796,4.0,6.6,1710.0,C 200,ES,6.0,184,other_owner
Mercedes-Benz,39899,Coupe,Used,37063.0,Automatic,Benzine,Dealer,1497,4.0,6.5,1590.0,C 200,DE,2.0,184,first_owner
Mercedes-Benz,8290,Coupe,Used,157906.0,Manual,Diesel,Dealer,2148,4.0,6.3,1645.0,C 220,ES,15.0,150,first_owner
Mercedes-Benz,56490,Coupe,Demonstration,3115.0,Automatic,Diesel,Dealer,1950,4.0,4.4,1605.0,C 220,DE,0.0,194,first_owner
Mercedes-Benz,47570,Coupe,Demonstration,22000.0,Automatic,Diesel,Dealer,1950,4.0,7.197121228687381,1650.0,C 220,DE,1.0,194,first_owner
Mercedes-Benz,19500,Station wagon,Used,135487.0,Manual,Diesel,Dealer,2143,4.0,4.3,1595.0,C 220,BE,6.0,163,first_owner
Mercedes-Benz,13990,Station wagon,Used,269130.0,Manual,Diesel,Dealer,2143,4.0,7.197121228687381,1645.0,C 220,BE,8.0,163,other_owner
Mercedes-Benz,11490,Station wagon,Used,269211.0,Automatic,Diesel,Dealer,2143,4.0,6.1,1710.0,C 200,DE,10.0,136,other_owner
Mercedes-Benz,19870,Station wagon,Used,171705.0,Automatic,Diesel,Dealer,2143,4.0,4.4,1615.0,C 200,DE,4.0,136,first_owner
Mercedes-Benz,25849,Station wagon,Used,94817.0,Automatic,Diesel,Dealer,1597,4.0,4.6,1615.0,C 200,DE,2.0,160,first_owner
Mercedes-Benz,22900,Station wagon,Used,105000.0,Automatic,Diesel,Dealer,2143,4.0,4.4,1615.0,C 200,BE,6.0,136,first_owner
Mercedes-Benz,25849,Station wagon,Used,90051.0,Automatic,Diesel,Dealer,1597,4.0,4.6,1615.0,C 200,DE,2.0,160,first_owner
Mercedes-Benz,27700,Station wagon,Used,107599.0,Automatic,Diesel,Dealer,1950,4.0,7.197121228687381,2310.0,C 220,DE,3.0,194,first_owner
Mercedes-Benz,25995,Station wagon,Used,68913.0,Automatic,Benzine,Dealer,1497,4.0,6.2,1565.0,C 200,BE,4.0,184,first_owner
Mercedes-Benz,17990,Station wagon,Used,166690.0,Automatic,Diesel,Dealer,2143,4.0,4.8,1610.0,C 220,DE,6.0,170,other_owner
Mercedes-Benz,24849,Station wagon,Used,110353.0,Automatic,Diesel,Dealer,1597,4.0,4.6,1615.0,C 200,DE,2.0,160,first_owner
Mercedes-Benz,24940,Station wagon,Used,87143.0,Automatic,Diesel,Dealer,2143,4.0,4.7,1645.0,C 220,DE,6.0,170,other_owner
Mercedes-Benz,22490,Station wagon,Used,115757.0,Automatic,Diesel,Dealer,2143,4.0,7.197121228687381,1645.0,C 220,DE,5.0,170,first_owner
Mercedes-Benz,26940,Station wagon,Used,118581.0,Automatic,Diesel,Dealer,1950,4.0,4.7,1570.0,C 220,DE,4.0,194,first_owner
Mercedes-Benz,25849,Station wagon,Used,89166.0,Automatic,Diesel,Dealer,1597,4.0,4.6,1615.0,C 200,DE,2.0,160,first_owner
Mercedes-Benz,24990,Station wagon,Used,54194.0,Automatic,Diesel,Dealer,2143,4.0,4.3,1645.0,C 220,DE,5.0,170,other_owner
Mercedes-Benz,20985,Station wagon,Used,115000.0,Automatic,Diesel,Dealer,1598,4.0,4.3,1710.0,C 200,DE,6.0,136,other_owner
Mercedes-Benz,39995,Station wagon,Used,77302.0,Automatic,Diesel,Dealer,1950,4.0,4.4,1615.0,C 220,BE,2.0,194,first_owner
Mercedes-Benz,25849,Station wagon,Used,81045.0,Automatic,Diesel,Dealer,1597,4.0,4.6,1615.0,C 200,DE,2.0,160,first_owner
Mercedes-Benz,24450,Station wagon,Used,155000.0,Automatic,Diesel,Dealer,1950,4.0,4.5,1645.0,C 220,DE,3.0,194,first_owner
Mercedes-Benz,54950,Station wagon,Used,18000.0,Automatic,Diesel,Dealer,1993,4.0,7.197121228687381,1780.0,C 200,BE,0.0,163,first_owner
Mercedes-Benz,27949,Station wagon,Used,79450.0,Automatic,Diesel,Dealer,1950,4.0,4.7,1645.0,C 220,DE,3.0,194,first_owner
Mercedes-Benz,24900,Station wagon,Used,79596.0,Automatic,Benzine,Dealer,1991,4.0,5.5,1710.0,C 200,DE,7.0,184,other_owner
Mercedes-Benz,32890,Station wagon,Used,87128.0,Automatic,Diesel,Dealer,1950,4.0,7.197121228687381,1645.0,C 220,DE,3.0,194,first_owner
Mercedes-Benz,24900,Station wagon,Used,80851.0,Automatic,Diesel,Dealer,2143,4.0,4.3,1645.0,C 220,DE,5.0,170,first_owner
Mercedes-Benz,18688,Station wagon,Used,179200.0,Automatic,Diesel,Dealer,2143,4.0,4.3,1595.0,C 220,DE,6.0,170,other_owner
Mercedes-Benz,22790,Station wagon,Used,78382.0,Manual,Diesel,Dealer,2143,4.0,4.3,1645.0,C 220,DE,5.0,170,first_owner
Mercedes-Benz,19499,Station wagon,Used,138298.0,Manual,Diesel,Dealer,1597,4.0,7.197121228687381,1710.0,C 200,DE,3.0,160,first_owner
Mercedes-Benz,26590,Station wagon,Used,34170.0,Automatic,Diesel,Dealer,1497,4.0,7.5,1710.0,C 200,ES,3.0,184,first_owner
Mercedes-Benz,40995,Station wagon,Used,45800.0,Automatic,Benzine,Dealer,1991,4.0,6.9,1555.0,A 45 AMG,ES,5.0,381,other_owner
Mercedes-Benz,29970,Station wagon,Used,97579.0,Automatic,Diesel,Dealer,1950,4.0,7.197121228687381,1720.0,C 220,DE,4.0,194,first_owner
Mercedes-Benz,27450,Station wagon,Demonstration,72252.0,Manual,Diesel,Dealer,1597,4.0,4.4,1710.0,C 200,BE,3.0,160,first_owner
Mercedes-Benz,31749,Station wagon,Used,102750.0,Automatic,Diesel,Dealer,1950,4.0,4.7,1645.0,C 220,DE,4.0,194,first_owner
Mercedes-Benz,24989,Station wagon,Used,86063.0,Manual,Benzine,Dealer,1991,4.0,5.5,1495.0,C 200,DE,5.0,184,first_owner
Mercedes-Benz,24989,Station wagon,Used,86063.0,Manual,Benzine,Dealer,1991,4.0,5.5,1495.0,C 200,DE,5.0,184,first_owner
Mercedes-Benz,11890,Station wagon,Used,206215.0,Manual,Diesel,Dealer,2143,4.0,4.8,1710.0,C 200,ES,9.0,136,other_owner
Mercedes-Benz,35900,Station wagon,Used,54000.0,Automatic,Diesel,Dealer,1950,4.0,4.4,1615.0,C 220,BE,3.0,194,first_owner
Mercedes-Benz,27490,Station wagon,Used,24290.0,Manual,Diesel,Dealer,1597,4.0,4.2,1605.0,C 200,DE,3.0,160,first_owner
Mercedes-Benz,24990,Station wagon,Used,121500.0,Automatic,Diesel,Dealer,1597,4.0,4.2,1605.0,C 200,DE,3.0,160,first_owner
Mercedes-Benz,24250,Station wagon,Used,104000.0,Automatic,Diesel,Dealer,1597,4.0,4.2,1605.0,C 200,DE,3.0,160,first_owner
Mercedes-Benz,23780,Station wagon,Used,56800.0,Automatic,Benzine,Dealer,1991,4.0,5.5,1710.0,C 200,DE,7.0,184,other_owner
Mercedes-Benz,57450,Station wagon,Used,3740.0,Automatic,Benzine,Dealer,1496,4.0,7.197121228687381,1710.0,C 200,BE,1.0,204,first_owner
Mercedes-Benz,25890,Station wagon,Used,98397.0,Automatic,Diesel,Dealer,2143,4.0,4.4,1615.0,C 220,DE,4.0,170,first_owner
Mercedes-Benz,25890,Station wagon,Used,98397.0,Automatic,Diesel,Dealer,2143,4.0,4.4,1615.0,C 220,DE,4.0,170,first_owner
Mercedes-Benz,24400,Station wagon,Used,70500.0,Manual,Diesel,Dealer,2143,4.0,4.3,1595.0,C 220,ES,5.0,170,first_owner
Mercedes-Benz,52870,Station wagon,Demonstration,8000.0,Automatic,Benzine,Dealer,1496,4.0,6.4,1710.0,C 200,DE,1.0,204,first_owner
Mercedes-Benz,25449,Station wagon,Used,94750.0,Automatic,Diesel,Dealer,1597,4.0,4.2,1605.0,C 200,DE,3.0,160,first_owner
Mercedes-Benz,49999,Station wagon,Used,301.0,Automatic,Diesel,Dealer,1993,4.0,4.5,1645.0,C 220,BE,0.0,200,first_owner
Mercedes-Benz,31000,Station wagon,Used,51999.0,Automatic,Diesel,Dealer,2143,4.0,4.4,1615.0,C 220,ES,3.0,170,first_owner
Mercedes-Benz,46500,Station wagon,Used,1309.0,Automatic,Benzine,Dealer,1496,4.0,6.3,1710.0,C 200,BE,0.0,204,first_owner
Mercedes-Benz,31700,Station wagon,Used,74700.0,Automatic,Diesel,Dealer,1950,4.0,4.4,1645.0,C 220,DE,2.0,194,first_owner
Mercedes-Benz,53999,Station wagon,Used,5982.0,Automatic,Diesel,Dealer,1993,4.0,7.197121228687381,1645.0,C 220,BE,1.0,200,first_owner
Mercedes-Benz,36490,Station wagon,Used,15200.0,Automatic,Diesel,Dealer,1950,4.0,7.197121228687381,1645.0,C 220,DE,1.0,194,first_owner
Mercedes-Benz,44450,Station wagon,Used,16949.0,Automatic,Diesel,Dealer,1950,4.0,4.4,1645.0,C 220,BE,0.0,190,first_owner
Mercedes-Benz,32400,Station wagon,Used,44700.0,Automatic,Diesel,Dealer,2143,4.0,4.4,1615.0,C 220,ES,4.0,170,first_owner
Mercedes-Benz,51900,Station wagon,Demonstration,5876.0,Automatic,Diesel,Dealer,1993,4.0,4.5,1815.0,C 220,DE,1.0,200,first_owner
Mercedes-Benz,36990,Station wagon,Used,43000.0,Automatic,Diesel,Dealer,1950,4.0,4.4,1645.0,C 220,DE,1.0,194,first_owner
Mercedes-Benz,24950,Station wagon,Used,78000.0,Automatic,Diesel,Dealer,1597,4.0,4.2,1605.0,C 200,DE,3.0,160,first_owner
Mercedes-Benz,25948,Station wagon,Used,85800.0,Manual,Benzine,Dealer,1991,4.0,5.5,1495.0,C 200,DE,5.0,184,other_owner
Mercedes-Benz,18888,Station wagon,Used,199800.0,Automatic,Diesel,Dealer,2143,4.0,4.4,1595.0,C 220,DE,7.0,170,other_owner
Mercedes-Benz,30950,Station wagon,Used,38000.0,Automatic,Diesel,Dealer,2143,4.0,4.4,1580.0,C 200,BE,4.0,136,first_owner
Mercedes-Benz,22444,Station wagon,Used,126668.0,Automatic,Diesel,Dealer,1597,4.0,4.2,1710.0,C 200,DE,3.0,160,other_owner
Mercedes-Benz,31000,Station wagon,Used,51999.0,Automatic,Diesel,Dealer,2143,4.0,4.4,1615.0,C 220,ES,3.0,170,other_owner
Mercedes-Benz,52900,Station wagon,Demonstration,7000.0,Automatic,Diesel,Dealer,1993,4.0,4.6,1790.0,C 220,DE,0.0,200,first_owner
Mercedes-Benz,29900,Station wagon,Used,98986.0,Automatic,Diesel,Dealer,2143,4.0,7.197121228687381,1645.0,C 220,ES,4.0,170,first_owner
